LBMA to Au(T+D),Au(T+D) to LBMA,Dates_x
19.6096707,0.124254137,2018/8/17 22:33
19.59711936,0.125033158,2018/8/17 22:34
19.60387908,0.124371326,2018/8/17 22:35
19.59521648,0.118385613,2018/8/17 22:36
19.58573997,0.118389953,2018/8/17 22:38
19.60582878,0.121709227,2018/8/17 22:39
19.60284771,0.121525611,2018/8/17 22:40
19.6067713,0.122558456,2018/8/17 22:41
19.62449923,0.123766737,2018/8/17 22:42
19.62687028,0.122740378,2018/8/17 22:45
19.61230321,0.121933933,2018/8/17 22:46
19.61767418,0.121387955,2018/8/17 22:47
19.6254866,0.123297457,2018/8/17 22:48
19.63010449,0.122554592,2018/8/17 22:49
19.65499896,0.121495234,2018/8/17 22:50
19.62204926,0.11656375,2018/8/17 22:51
19.59742866,0.116703252,2018/8/17 22:52
19.6345134,0.12107185,2018/8/17 22:55
19.63769254,0.123157585,2018/8/17 22:57
19.64770411,0.121462565,2018/8/17 22:58
19.6525809,0.1228343,2018/8/17 22:59
19.63367896,0.125326109,2018/8/17 23:00
19.65043377,0.12797004,2018/8/17 23:03
19.65163045,0.127693313,2018/8/17 23:05
19.64799391,0.123316727,2018/8/17 23:08
19.64119198,0.122825075,2018/8/17 23:09
19.62903884,0.120109631,2018/8/17 23:10
19.62356027,0.120908481,2018/8/17 23:11
19.60840106,0.119081933,2018/8/17 23:12
19.61459463,0.121364942,2018/8/17 23:13
19.62832854,0.122090426,2018/8/17 23:14
19.61450528,0.122336488,2018/8/17 23:15
19.64312829,0.12587707,2018/8/17 23:17
19.63642617,0.124978938,2018/8/17 23:18
19.63610432,0.125198434,2018/8/17 23:20
19.62607043,0.123284239,2018/8/17 23:21
19.62446241,0.121606142,2018/8/17 23:22
19.63934378,0.124418654,2018/8/17 23:23
19.64843848,0.125497717,2018/8/17 23:24
19.67136928,0.126649943,2018/8/17 23:26
19.66500209,0.121671591,2018/8/17 23:27
19.69412783,0.124888546,2018/8/17 23:28
19.70103515,0.126037048,2018/8/17 23:29
19.70424308,0.128930394,2018/8/17 23:30
19.72176302,0.132188284,2018/8/17 23:31
19.74192128,0.133943353,2018/8/17 23:32
19.72881385,0.130179085,2018/8/17 23:35
19.7395166,0.127429712,2018/8/17 23:36
19.75844061,0.129791397,2018/8/17 23:37
19.7641765,0.13317368,2018/8/17 23:38
19.76300407,0.133343216,2018/8/17 23:40
19.77714743,0.132489774,2018/8/17 23:41
19.76967548,0.129529611,2018/8/17 23:42
19.77229913,0.131874437,2018/8/17 23:43
19.76130451,0.127276501,2018/8/17 23:44
19.75453307,0.125436813,2018/8/17 23:45
19.75305332,0.126432418,2018/8/17 23:47
19.74714018,0.125942979,2018/8/17 23:48
19.75805962,0.129080355,2018/8/17 23:50
19.75698065,0.130168919,2018/8/17 23:53
19.75911057,0.128924159,2018/8/17 23:54
19.76477825,0.129948069,2018/8/17 23:56
19.7777489,0.131576592,2018/8/17 23:57
19.77003388,0.130760079,2018/8/17 23:58
19.74482336,0.127234431,2018/8/17 23:59
19.74108654,0.124511613,2018/8/18
19.7442425,0.124403841,2018/8/18 0:01
19.74988289,0.125335018,2018/8/18 0:02
19.75877732,0.127345904,2018/8/18 0:06
19.77606894,0.126781383,2018/8/18 0:09
19.76720792,0.128234879,2018/8/18 0:16
19.77950356,0.129817929,2018/8/18 0:17
19.78718989,0.13050676,2018/8/18 0:24
19.75398327,0.128841638,2018/8/18 0:25
19.75506672,0.124299569,2018/8/18 0:26
19.75721274,0.123608264,2018/8/18 0:28
19.75263932,0.119703235,2018/8/18 0:30
19.75275286,0.119740443,2018/8/18 0:34
19.74537399,0.120425969,2018/8/18 0:35
19.7389079,0.115739012,2018/8/18 0:46
19.72664531,0.115730828,2018/8/18 0:47
19.73145664,0.11531951,2018/8/18 0:49
19.75956162,0.117433643,2018/8/18 0:51
19.76339603,0.11556424,2018/8/18 0:52
19.75062192,0.113953353,2018/8/18 0:54
19.74302924,0.1128088,2018/8/18 0:59
19.72816332,0.111997515,2018/8/18 1:00
19.73574216,0.114684119,2018/8/18 1:01
19.72216911,0.115369738,2018/8/18 1:03
19.72618417,0.1129491,2018/8/18 1:04
19.74713999,0.114202092,2018/8/18 1:06
19.76229916,0.112202853,2018/8/18 1:07
19.73657035,0.113039394,2018/8/18 1:10
19.72866686,0.111537268,2018/8/18 1:13
19.74963899,0.113716767,2018/8/18 1:16
19.76240328,0.115660527,2018/8/18 1:17
19.76844266,0.115250865,2018/8/18 1:18
19.75943307,0.116516458,2018/8/18 1:24
19.75429432,0.116246842,2018/8/18 1:29
19.75610452,0.114882711,2018/8/18 1:39
19.74630121,0.112201122,2018/8/18 1:45
19.74364088,0.107751112,2018/8/18 1:46
19.73949114,0.108513011,2018/8/18 1:49
19.73596088,0.107033114,2018/8/18 1:50
19.7422546,0.111421363,2018/8/18 1:58
19.73885375,0.112549688,2018/8/18 2:00
19.73226,0.109967638,2018/8/18 2:04
19.74938689,0.110336615,2018/8/18 2:05
19.7319817,0.11634818,2018/8/18 2:06
19.6929758,0.117855926,2018/8/18 2:07
19.67956247,0.116910917,2018/8/18 2:08
19.69387016,0.116942616,2018/8/18 2:09
19.65872921,0.117498124,2018/8/18 2:10
19.7320731,0.12177329,2018/8/18 2:12
19.73449565,0.126050113,2018/8/18 2:13
19.74314776,0.127525951,2018/8/18 2:15
19.71889177,0.129712378,2018/8/18 2:16
19.71622239,0.129682906,2018/8/18 2:17
19.70454866,0.135133058,2018/8/18 2:24
19.67007589,0.137802048,2018/8/18 2:25
19.7147679,0.138028859,2018/8/18 2:26
19.70510691,0.137377828,2018/8/18 2:27
19.73320799,0.137598012,2018/8/18 2:28
19.68614964,0.138908765,2018/8/18 2:29
20.42091938,0.197914834,2018/8/20 9:00
20.36623314,0.200083924,2018/8/20 9:01
20.413821,0.206484016,2018/8/20 9:02
20.41896674,0.209476693,2018/8/20 9:03
20.40262586,0.205728268,2018/8/20 9:04
20.37717876,0.208363908,2018/8/20 9:05
20.33680207,0.207139651,2018/8/20 9:06
20.36197397,0.210432442,2018/8/20 9:07
20.36715577,0.209803843,2018/8/20 9:08
20.34316927,0.199419193,2018/8/20 9:09
20.34708387,0.203872063,2018/8/20 9:10
20.36482071,0.204156361,2018/8/20 9:11
20.36163957,0.202746187,2018/8/20 9:12
20.35043981,0.196758398,2018/8/20 9:13
20.35988946,0.20221532,2018/8/20 9:14
20.3532635,0.200716475,2018/8/20 9:15
20.34876907,0.20333127,2018/8/20 9:16
20.35378266,0.203880796,2018/8/20 9:17
20.33933216,0.200774217,2018/8/20 9:18
20.33224907,0.195770182,2018/8/20 9:19
20.38873109,0.188599383,2018/8/20 9:20
20.15862096,0.181295136,2018/8/20 9:21
20.14260097,0.179812468,2018/8/20 9:22
20.15463035,0.181642009,2018/8/20 9:23
20.14801579,0.183148902,2018/8/20 9:24
20.12416765,0.181935978,2018/8/20 9:26
20.12778506,0.177637689,2018/8/20 9:27
20.14717332,0.181384944,2018/8/20 9:28
20.13797442,0.179114275,2018/8/20 9:29
20.18009548,0.187325345,2018/8/20 9:30
20.18068683,0.187011563,2018/8/20 9:31
20.17766733,0.184531959,2018/8/20 9:32
20.16963019,0.179541992,2018/8/20 9:33
20.15610877,0.178043936,2018/8/20 9:34
20.16331438,0.179186443,2018/8/20 9:35
20.1486051,0.179966639,2018/8/20 9:36
20.15558172,0.181239391,2018/8/20 9:37
20.16520253,0.183263004,2018/8/20 9:38
20.17125131,0.183355398,2018/8/20 9:39
20.2079524,0.190444119,2018/8/20 9:40
20.2097373,0.191951756,2018/8/20 9:41
20.2082088,0.193251337,2018/8/20 9:42
20.17284442,0.193245897,2018/8/20 9:43
20.18541552,0.196548801,2018/8/20 9:44
20.19736228,0.196661655,2018/8/20 9:45
20.19428986,0.194358608,2018/8/20 9:46
20.20067223,0.199032566,2018/8/20 9:47
20.1929217,0.197534734,2018/8/20 9:48
20.19649625,0.193991931,2018/8/20 9:49
20.21819286,0.197805876,2018/8/20 9:50
20.20572401,0.198213796,2018/8/20 9:51
20.21223386,0.195883837,2018/8/20 9:52
20.22127569,0.194109218,2018/8/20 9:53
20.22622571,0.193720999,2018/8/20 9:54
20.22228444,0.194265014,2018/8/20 9:55
20.23238645,0.195731745,2018/8/20 9:56
20.24560759,0.197487626,2018/8/20 9:57
20.24707314,0.195102495,2018/8/20 9:58
20.26377001,0.19546797,2018/8/20 9:59
20.26001975,0.194541235,2018/8/20 10:00
20.27303806,0.197733466,2018/8/20 10:01
20.25484996,0.197319657,2018/8/20 10:03
20.25203277,0.194553642,2018/8/20 10:04
20.22783872,0.194266088,2018/8/20 10:05
20.23039205,0.194033855,2018/8/20 10:06
20.23293202,0.194696986,2018/8/20 10:07
20.23513016,0.195578877,2018/8/20 10:08
20.24640452,0.197692966,2018/8/20 10:09
20.26081532,0.198069066,2018/8/20 10:10
20.26996994,0.199265039,2018/8/20 10:11
20.2641105,0.196362479,2018/8/20 10:12
20.26603531,0.199037432,2018/8/20 10:13
20.25350545,0.199018058,2018/8/20 10:14
20.26264309,0.197982257,2018/8/20 10:15
20.25455744,0.196548352,2018/8/20 10:16
20.25325965,0.196043957,2018/8/20 10:17
20.25806147,0.195513015,2018/8/20 10:18
20.26607847,0.196818875,2018/8/20 10:19
20.26507905,0.195673912,2018/8/20 10:20
20.26830899,0.198473011,2018/8/20 10:21
20.26460662,0.200717228,2018/8/20 10:22
20.28220783,0.204674353,2018/8/20 10:23
20.29370519,0.208833555,2018/8/20 10:24
20.30734224,0.200425625,2018/8/20 10:25
20.31478232,0.198331242,2018/8/20 10:26
20.31701639,0.199941348,2018/8/20 10:27
20.33744876,0.205482144,2018/8/20 10:28
20.33889353,0.205405722,2018/8/20 10:29
20.33479169,0.20528225,2018/8/20 10:30
20.36690763,0.209161918,2018/8/20 10:31
20.37368902,0.210649708,2018/8/20 10:32
20.36390679,0.208973629,2018/8/20 10:33
20.37098698,0.205701874,2018/8/20 10:34
20.37006764,0.206666687,2018/8/20 10:35
20.37611742,0.204678768,2018/8/20 10:36
20.3789637,0.207851656,2018/8/20 10:37
20.37442912,0.206019125,2018/8/20 10:38
20.37858961,0.202974283,2018/8/20 10:39
20.37020796,0.202853898,2018/8/20 10:40
20.35909798,0.198817394,2018/8/20 10:41
20.35219389,0.198337207,2018/8/20 10:42
20.35137792,0.196842518,2018/8/20 10:43
20.33989998,0.193630875,2018/8/20 10:44
20.32614893,0.195901851,2018/8/20 10:45
20.31807742,0.195865753,2018/8/20 10:46
20.33708998,0.198282263,2018/8/20 10:47
20.34134711,0.198684669,2018/8/20 10:48
20.33561118,0.195588071,2018/8/20 10:49
20.33725876,0.194421012,2018/8/20 10:50
20.34210824,0.195740078,2018/8/20 10:51
20.33461158,0.194913544,2018/8/20 10:52
20.3170305,0.194228995,2018/8/20 10:53
20.32255354,0.196445478,2018/8/20 10:54
20.30993323,0.196112793,2018/8/20 10:55
20.32825492,0.197141476,2018/8/20 10:56
20.33321193,0.198438172,2018/8/20 10:57
20.3256265,0.193602634,2018/8/20 10:59
20.32153227,0.193818778,2018/8/20 11:00
20.30993776,0.19220652,2018/8/20 11:01
20.31776715,0.193938937,2018/8/20 11:02
20.31859279,0.19387139,2018/8/20 11:03
20.31444151,0.193751332,2018/8/20 11:04
20.31702529,0.197089282,2018/8/20 11:05
20.3147884,0.195697865,2018/8/20 11:06
20.32161906,0.196991144,2018/8/20 11:07
20.329549,0.195813454,2018/8/20 11:08
20.32069822,0.19726825,2018/8/20 11:09
20.31884281,0.196281864,2018/8/20 11:10
20.31442647,0.196997903,2018/8/20 11:11
20.32436508,0.19867127,2018/8/20 11:12
20.33235387,0.202158764,2018/8/20 11:13
20.33290789,0.19913945,2018/8/20 11:15
20.3371506,0.202693812,2018/8/20 11:16
20.33428239,0.200832069,2018/8/20 11:17
20.34189895,0.201143754,2018/8/20 11:18
20.32456407,0.200008221,2018/8/20 11:19
20.31078189,0.19968922,2018/8/20 11:20
20.31806823,0.19985728,2018/8/20 11:21
20.32352463,0.200847403,2018/8/20 11:22
20.3101318,0.199920769,2018/8/20 11:24
20.32631374,0.203456986,2018/8/20 11:27
20.33846926,0.203296938,2018/8/20 11:28
20.35859373,0.205101593,2018/8/20 11:29
20.36483042,0.207617987,2018/8/20 13:30
20.36555842,0.205410967,2018/8/20 13:31
20.36128209,0.20269244,2018/8/20 13:32
20.35433223,0.202004034,2018/8/20 13:33
20.33504835,0.201183873,2018/8/20 13:34
20.34402072,0.202061456,2018/8/20 13:35
20.33793149,0.201147494,2018/8/20 13:36
20.33834269,0.201001722,2018/8/20 13:37
20.33315132,0.199508325,2018/8/20 13:38
20.34472144,0.20049259,2018/8/20 13:39
20.34821629,0.202634588,2018/8/20 13:40
20.3413,0.20391582,2018/8/20 13:41
20.3470308,0.206818676,2018/8/20 13:42
20.33688119,0.204756153,2018/8/20 13:43
20.34367699,0.204097707,2018/8/20 13:44
20.35571178,0.203817983,2018/8/20 13:45
20.36255139,0.203478138,2018/8/20 13:46
20.36327977,0.203740159,2018/8/20 13:47
20.36400988,0.206193695,2018/8/20 13:48
20.35864524,0.20852843,2018/8/20 13:49
20.35549865,0.206820076,2018/8/20 13:50
20.36204982,0.20898408,2018/8/20 13:51
20.37393035,0.21010305,2018/8/20 13:52
20.34831357,0.207536911,2018/8/20 13:53
20.35092869,0.206403977,2018/8/20 13:54
20.34167857,0.206885206,2018/8/20 13:55
20.345052,0.206870742,2018/8/20 13:56
20.34469148,0.205266603,2018/8/20 13:57
20.35418484,0.205715635,2018/8/20 13:58
20.34134048,0.204537838,2018/8/20 13:59
20.33400869,0.203713892,2018/8/20 14:00
20.32913031,0.201996578,2018/8/20 14:01
20.33451375,0.199239559,2018/8/20 14:02
20.31103921,0.197919552,2018/8/20 14:03
20.32952871,0.196560924,2018/8/20 14:04
20.30889402,0.196004309,2018/8/20 14:05
20.32603956,0.198111303,2018/8/20 14:06
20.34495047,0.199680704,2018/8/20 14:07
20.35707081,0.199477163,2018/8/20 14:08
20.35034005,0.196801879,2018/8/20 14:09
20.36457073,0.195995224,2018/8/20 14:10
20.36219224,0.198552714,2018/8/20 14:11
20.35393958,0.197647862,2018/8/20 14:12
20.36551629,0.200140207,2018/8/20 14:13
20.37192316,0.201300281,2018/8/20 14:14
20.37007006,0.200784436,2018/8/20 14:15
20.36710018,0.19903708,2018/8/20 14:16
20.37878032,0.198009644,2018/8/20 14:17
20.38873173,0.201455427,2018/8/20 14:18
20.38620706,0.202285145,2018/8/20 14:19
20.3678677,0.199633513,2018/8/20 14:20
20.37466833,0.202438973,2018/8/20 14:21
20.36428216,0.200667127,2018/8/20 14:22
20.36536649,0.201596449,2018/8/20 14:23
20.36430551,0.200542869,2018/8/20 14:24
20.36559706,0.19863692,2018/8/20 14:25
20.37422949,0.200288905,2018/8/20 14:26
20.36051149,0.199524217,2018/8/20 14:27
20.35833708,0.196520289,2018/8/20 14:28
20.362078,0.197182272,2018/8/20 14:29
20.33894702,0.199535498,2018/8/20 14:31
20.35322723,0.199285108,2018/8/20 14:32
20.36440527,0.200028186,2018/8/20 14:33
20.35774591,0.200859394,2018/8/20 14:34
20.35904765,0.200665809,2018/8/20 14:35
20.35734378,0.201490276,2018/8/20 14:36
20.35224403,0.201125093,2018/8/20 14:37
20.36283257,0.200393623,2018/8/20 14:38
20.35353075,0.198870044,2018/8/20 14:39
20.36570559,0.200989821,2018/8/20 14:40
20.36306086,0.198306196,2018/8/20 14:41
20.35311107,0.19755523,2018/8/20 14:42
20.35044432,0.197459793,2018/8/20 14:43
20.34965602,0.198248059,2018/8/20 14:44
20.39266838,0.203904907,2018/8/20 14:45
20.3903809,0.202411969,2018/8/20 14:46
20.37968835,0.202030164,2018/8/20 14:47
20.37410365,0.199916371,2018/8/20 14:48
20.3819907,0.202092745,2018/8/20 14:49
20.38067268,0.201107797,2018/8/20 14:50
20.37943205,0.199870292,2018/8/20 14:51
20.38484063,0.20109314,2018/8/20 14:52
20.39182557,0.201461492,2018/8/20 14:53
20.38991081,0.20360263,2018/8/20 14:54
20.39385461,0.204601336,2018/8/20 14:55
20.39357354,0.201496024,2018/8/20 14:56
20.39525915,0.202410318,2018/8/20 14:57
20.40529017,0.203170311,2018/8/20 14:58
20.40750893,0.201000909,2018/8/20 14:59
20.41234393,0.202033705,2018/8/20 15:00
20.41020954,0.202577976,2018/8/20 15:01
20.41556258,0.204202807,2018/8/20 15:02
20.41940946,0.205029461,2018/8/20 15:03
20.41777747,0.202530151,2018/8/20 15:04
20.42236352,0.202691085,2018/8/20 15:05
20.42023602,0.202124725,2018/8/20 15:06
20.41584044,0.199546834,2018/8/20 15:07
20.41652939,0.199173566,2018/8/20 15:08
20.40586464,0.199878843,2018/8/20 15:09
20.41018583,0.19884204,2018/8/20 15:10
20.40492956,0.200335038,2018/8/20 15:11
20.40111033,0.203792625,2018/8/20 15:12
20.41986438,0.204156148,2018/8/20 15:13
20.4130623,0.204114857,2018/8/20 15:14
20.41021665,0.202787534,2018/8/20 15:15
20.40676989,0.203517524,2018/8/20 15:16
20.42863424,0.20371695,2018/8/20 15:17
20.42961217,0.206980434,2018/8/20 15:18
20.42258891,0.206768666,2018/8/20 15:19
20.43415836,0.210872781,2018/8/20 15:20
20.43448,0.210637391,2018/8/20 15:21
20.44182642,0.210123827,2018/8/20 15:22
20.44123163,0.20865604,2018/8/20 15:23
20.43171407,0.207197738,2018/8/20 15:24
20.41026485,0.205108814,2018/8/20 15:25
20.42646096,0.20478659,2018/8/20 15:26
20.40263965,0.200600166,2018/8/20 15:27
20.39207599,0.200435652,2018/8/20 15:28
20.36979045,0.197583662,2018/8/20 15:29
20.36924856,0.198588084,2018/8/20 15:30
20.36857057,0.204982667,2018/8/20 15:42
20.34346837,0.194750746,2018/8/20 19:59
20.34054913,0.194363746,2018/8/20 20:00
20.31521645,0.195305163,2018/8/20 20:01
20.34638577,0.198675465,2018/8/20 20:02
20.36609179,0.200906106,2018/8/20 20:03
20.36490467,0.201997378,2018/8/20 20:04
20.37068774,0.201326673,2018/8/20 20:05
20.40212463,0.201022457,2018/8/20 20:06
20.43017815,0.200248817,2018/8/20 20:07
20.46230518,0.200911083,2018/8/20 20:08
20.44821513,0.20100761,2018/8/20 20:09
20.72103324,0.195770174,2018/8/20 20:10
20.58152435,0.190433516,2018/8/20 20:11
20.587266,0.190986236,2018/8/20 20:12
20.59054391,0.190313571,2018/8/20 20:13
20.58603289,0.191566532,2018/8/20 20:14
20.59391274,0.191444001,2018/8/20 20:15
20.60513339,0.192678408,2018/8/20 20:16
20.60234147,0.188464186,2018/8/20 20:17
20.58935661,0.188969832,2018/8/20 20:18
20.58212091,0.191371738,2018/8/20 20:19
20.57635699,0.18637899,2018/8/20 20:20
20.58068701,0.186429435,2018/8/20 20:21
20.58142669,0.187016745,2018/8/20 20:22
20.57993993,0.187182621,2018/8/20 20:23
20.56237735,0.186598402,2018/8/20 20:24
20.56629972,0.187515119,2018/8/20 20:25
20.55969673,0.186396672,2018/8/20 20:26
20.52755896,0.183912621,2018/8/20 20:27
20.54742991,0.185635077,2018/8/20 20:28
20.55050986,0.185695316,2018/8/20 20:29
20.55255853,0.185375049,2018/8/20 20:30
20.55443907,0.186006952,2018/8/20 20:31
20.55218685,0.184362601,2018/8/20 20:32
20.55359678,0.186021838,2018/8/20 20:33
20.56385102,0.186494319,2018/8/20 20:34
20.56797289,0.187664557,2018/8/20 20:35
20.5638293,0.187117783,2018/8/20 20:36
20.56936312,0.188291176,2018/8/20 20:37
20.57041124,0.187751877,2018/8/20 20:38
20.55995892,0.186736197,2018/8/20 20:40
20.55954304,0.187856725,2018/8/20 20:42
20.55656152,0.183536959,2018/8/20 20:43
20.56053714,0.183143894,2018/8/20 20:44
20.56065093,0.18521917,2018/8/20 20:45
20.55515428,0.184608069,2018/8/20 20:46
20.56283358,0.187627735,2018/8/20 20:47
20.57504299,0.190257359,2018/8/20 20:48
20.58349769,0.190812398,2018/8/20 20:49
20.59625314,0.191597819,2018/8/20 20:51
20.58870839,0.189685197,2018/8/20 20:52
20.58855948,0.189670294,2018/8/20 20:53
20.59336021,0.189599859,2018/8/20 20:54
20.59489029,0.189385176,2018/8/20 20:55
20.59486419,0.187784318,2018/8/20 20:56
20.59742705,0.18754463,2018/8/20 20:58
20.594456,0.186079918,2018/8/20 20:59
20.59553822,0.186279795,2018/8/20 21:00
20.5815574,0.189397142,2018/8/20 21:01
20.57802245,0.189426064,2018/8/20 21:02
20.58199903,0.190337526,2018/8/20 21:03
20.58491734,0.192989029,2018/8/20 21:04
20.63454779,0.195590304,2018/8/20 21:05
20.638618,0.195853862,2018/8/20 21:06
20.63985481,0.19465651,2018/8/20 21:07
20.64101661,0.194134408,2018/8/20 21:08
20.6439836,0.195004105,2018/8/20 21:09
20.64841284,0.192337711,2018/8/20 21:12
20.64876009,0.194474727,2018/8/20 21:13
20.64240443,0.19373958,2018/8/20 21:14
20.64555994,0.191843067,2018/8/20 21:15
20.6548184,0.192145939,2018/8/20 21:16
20.65601837,0.193713966,2018/8/20 21:17
20.65848873,0.195341957,2018/8/20 21:18
20.64629611,0.194941306,2018/8/20 21:19
20.65551765,0.196926294,2018/8/20 21:20
20.65576888,0.196413956,2018/8/20 21:26
20.65602993,0.196416455,2018/8/20 21:27
20.66475536,0.197473575,2018/8/20 21:28
20.66529418,0.196998907,2018/8/20 21:29
20.663435,0.198436537,2018/8/20 21:30
20.65293027,0.19726514,2018/8/20 21:31
20.64978564,0.194621568,2018/8/20 21:32
20.65104403,0.192927938,2018/8/20 21:33
20.65147974,0.192614808,2018/8/20 21:34
20.65315344,0.193056139,2018/8/20 21:35
20.63614537,0.194842966,2018/8/20 21:36
20.62873446,0.19167319,2018/8/20 21:37
20.62842097,0.192376984,2018/8/20 21:38
20.62863982,0.192884669,2018/8/20 21:39
20.62881808,0.191738018,2018/8/20 21:40
20.61944813,0.19337645,2018/8/20 21:42
20.61380743,0.191897805,2018/8/20 21:43
20.61435292,0.190650254,2018/8/20 21:44
20.61022585,0.189647512,2018/8/20 21:45
20.60402539,0.187523152,2018/8/20 21:46
20.60214794,0.184876442,2018/8/20 21:47
20.60274069,0.186341312,2018/8/20 21:48
20.60177652,0.186855253,2018/8/20 21:49
20.59880346,0.18574203,2018/8/20 21:51
20.59953462,0.185870712,2018/8/20 21:52
20.59584212,0.186522077,2018/8/20 21:53
20.59937249,0.186682349,2018/8/20 21:56
20.59508441,0.185607971,2018/8/20 21:57
20.59290714,0.183388741,2018/8/20 21:59
20.5893262,0.182799585,2018/8/20 22:00
20.57886225,0.181509605,2018/8/20 22:01
20.59889163,0.185870586,2018/8/20 22:02
20.60220172,0.186367698,2018/8/20 22:03
20.61715253,0.187445833,2018/8/20 22:05
20.61843741,0.187404868,2018/8/20 22:06
20.61746484,0.186109858,2018/8/20 22:07
20.61095522,0.186168526,2018/8/20 22:08
20.60819065,0.182339294,2018/8/20 22:12
20.6078817,0.183882484,2018/8/20 22:13
20.60424426,0.183934358,2018/8/20 22:14
20.59960301,0.184273321,2018/8/20 22:15
20.59798732,0.184221967,2018/8/20 22:16
20.59735398,0.1835222,2018/8/20 22:18
20.59818062,0.182188173,2018/8/20 22:19
20.59285314,0.181608843,2018/8/20 22:20
20.59865563,0.183009665,2018/8/20 22:21
20.61681159,0.18309087,2018/8/20 22:22
20.62143677,0.18389183,2018/8/20 22:23
20.62321241,0.182661442,2018/8/20 22:24
20.61102372,0.18441801,2018/8/20 22:25
20.64344681,0.187479615,2018/8/20 22:26
20.65106219,0.187716886,2018/8/20 22:27
20.65144494,0.187982211,2018/8/20 22:28
20.66464718,0.188194396,2018/8/20 22:29
20.64796524,0.188847073,2018/8/20 22:30
20.64094522,0.186082374,2018/8/20 22:31
20.64021016,0.185729048,2018/8/20 22:32
20.6460123,0.187395116,2018/8/20 22:34
20.65233259,0.188547719,2018/8/20 22:36
20.648551,0.187173471,2018/8/20 22:37
20.65445033,0.186819935,2018/8/20 22:38
20.65023879,0.185776632,2018/8/20 22:39
20.65096625,0.186559366,2018/8/20 22:41
20.65067622,0.187168221,2018/8/20 22:42
20.64973434,0.187052739,2018/8/20 22:43
20.64913824,0.186334507,2018/8/20 22:45
20.64656267,0.185081799,2018/8/20 22:46
20.65005374,0.184985426,2018/8/20 22:47
20.65302216,0.185075161,2018/8/20 22:48
20.65978307,0.185985774,2018/8/20 22:50
20.62341169,0.190240424,2018/8/20 22:51
20.60992962,0.191249935,2018/8/20 22:52
20.60123162,0.190168499,2018/8/20 22:53
20.59686089,0.190150103,2018/8/20 22:54
20.60829439,0.190680118,2018/8/20 22:55
20.59906376,0.189782775,2018/8/20 22:56
20.5886649,0.188140753,2018/8/20 22:57
20.59311318,0.187821369,2018/8/20 22:58
20.58867902,0.18651518,2018/8/20 22:59
20.57614746,0.186023324,2018/8/20 23:00
20.58814891,0.187864229,2018/8/20 23:01
20.60871001,0.188813886,2018/8/20 23:02
20.60737853,0.189767331,2018/8/20 23:05
20.60383656,0.189566995,2018/8/20 23:06
20.60261508,0.190456585,2018/8/20 23:07
20.60509267,0.191166203,2018/8/20 23:09
20.61686246,0.193241158,2018/8/20 23:10
20.61809718,0.193767998,2018/8/20 23:11
20.63708865,0.195631785,2018/8/20 23:12
20.63818379,0.195127306,2018/8/20 23:13
20.62433058,0.195767891,2018/8/20 23:15
20.6268212,0.193977241,2018/8/20 23:16
20.63155485,0.196245381,2018/8/20 23:17
20.63847322,0.196539857,2018/8/20 23:19
20.62873101,0.195734456,2018/8/20 23:21
20.62352417,0.192034307,2018/8/20 23:28
20.62061403,0.19182302,2018/8/20 23:33
20.62242658,0.1925851,2018/8/20 23:38
20.62903849,0.191915842,2018/8/20 23:41
20.6336192,0.192680565,2018/8/20 23:42
20.6393706,0.193640395,2018/8/20 23:43
20.63735535,0.192257283,2018/8/20 23:44
20.63451569,0.192257667,2018/8/20 23:46
20.63690639,0.192849258,2018/8/20 23:47
20.63176075,0.192771744,2018/8/20 23:50
20.62861534,0.190637614,2018/8/20 23:51
20.62832343,0.190068249,2018/8/20 23:53
20.67040559,0.195690436,2018/8/20 23:54
20.67921063,0.197348194,2018/8/20 23:55
20.66869373,0.192067124,2018/8/20 23:56
20.66969699,0.19262777,2018/8/20 23:57
20.65599427,0.190717451,2018/8/20 23:58
20.65752314,0.19016886,2018/8/20 23:59
20.65013944,0.188239344,2018/8/21 0:01
20.65013523,0.188127381,2018/8/21 0:06
20.64970978,0.187666668,2018/8/21 0:09
20.57754572,0.191637573,2018/8/21 0:11
20.67868697,0.19816436,2018/8/21 0:13
20.68797424,0.198280158,2018/8/21 0:17
20.68416077,0.198573635,2018/8/21 0:18
20.71852517,0.201404641,2018/8/21 0:19
20.72223127,0.202758091,2018/8/21 0:20
20.72581805,0.205021218,2018/8/21 0:21
20.74008313,0.206739138,2018/8/21 0:22
20.74069345,0.206819104,2018/8/21 0:23
20.72534491,0.206722382,2018/8/21 0:24
20.70496221,0.203683715,2018/8/21 0:26
20.70405295,0.204639246,2018/8/21 0:27
20.70869336,0.205421452,2018/8/21 0:28
20.72483535,0.206731859,2018/8/21 0:29
20.72631628,0.207277204,2018/8/21 0:30
20.72003904,0.204959085,2018/8/21 0:33
20.7304093,0.204789333,2018/8/21 0:35
20.73794184,0.206007005,2018/8/21 0:36
20.73007629,0.206604225,2018/8/21 0:37
20.73651882,0.206416655,2018/8/21 0:38
20.73529188,0.205879973,2018/8/21 0:40
20.73644943,0.205862361,2018/8/21 0:41
20.72933439,0.203326306,2018/8/21 0:42
20.73984822,0.206704468,2018/8/21 0:43
20.71992722,0.205750572,2018/8/21 0:48
20.7301215,0.20563704,2018/8/21 0:49
20.73288151,0.206931043,2018/8/21 0:50
20.74185133,0.211180969,2018/8/21 0:52
